,PanelID,X,Y,Max_Visibi,Average_Da
1797,14135,-9.31135,38.69257,69,2739.0
1798,24159,-9.161348,38.710334,69,2740.0
1799,483,-9.426782,38.699849,71,2741.0
1800,26250,-9.222329,38.794879,69,2742.0
1801,9940,-9.166565,38.764573,69,3301.0
1802,18760,-9.304426,38.768723,69,2744.0
1803,11366,-9.104605,38.867685,69,1526.0
1804,23347,-9.194709,38.70369,69,2746.0
1805,14347,-9.280049,38.732674,69,2746.0
1806,27549,-9.468708,38.829377,69,2747.0
1807,5817,-9.09678,38.756008,69,2749.0
1808,14237,-9.227223,38.714146,69,2750.0
1809,13020,-9.161816,38.7276,69,7350.0
1810,24051,-9.166249,38.718385,69,2753.0
1811,5822,-9.096856,38.755317,69,2754.0
1812,25286,-9.196453,38.707701,69,128.0
1813,2265,-9.243972,38.755142,69,2761.0
1814,329,-9.339191,38.73709,71,2768.0
1815,11176,-9.174179,38.83768,69,5807.0
1816,26334,-9.17965,38.787514,69,10654.0
1817,23904,-9.127452,38.718009,69,2772.0
1818,27273,-9.244865,38.722603,69,2952.0
1819,27225,-9.163287,38.775357,69,27618.0
1820,457,-9.434484,38.703417,71,2775.0
1821,25652,-9.128937,38.763578,69,2775.0
1822,24023,-9.159817,38.785801,69,2776.0
1823,23650,-9.179234,38.769187,69,2776.0
1824,32092,-9.38679,38.761754,69,12604.0
1825,12995,-9.107345,38.870644,69,2777.0
1826,29406,-9.136622,38.73997,69,2777.0
1827,29365,-9.181106,38.74524,69,2778.0
1828,21898,-9.23392,38.752248,69,2781.0
1829,26384,-9.172514,38.799221,69,2781.0
1830,14294,-9.177308,38.75657,69,3000.0
1831,17829,-9.381803,38.804089,69,2787.0
1832,24847,-9.118251,38.756493,69,12963.0
1833,515,-9.386661,38.703067,72,2788.0
1834,491,-9.432252,38.69695,71,2789.0
1835,12952,-9.111471,38.866885,89,2790.0
1836,23131,-9.136872,38.739822,69,8744.0
1837,14242,-9.30617,38.697287,69,2791.0
1838,21282,-9.14969,38.720525,69,2792.0
1839,7400,-9.105541,38.733413,69,2792.0
1840,23110,-9.110742,38.775339,69,2794.0
1841,18516,-9.330217,38.793085,69,2803.0
1842,8638,-9.150152,38.747217,69,2803.0
1843,11726,-9.25339,38.935137,69,2805.0
1844,21567,-9.213112,38.765236,69,2806.0
1845,25030,-9.129746,38.717208,69,2807.0
1846,18237,-9.158216,38.739107,69,5612.0
1847,2282,-9.187853,38.747197,69,2807.0
1848,363,-9.458079,38.7173,71,2807.0
1849,9205,-9.128167,38.741353,69,6564.0
1850,18417,-9.16334,38.8127,69,2808.0
1851,29285,-9.148551,38.721183,69,2810.0
1852,24133,-9.149179,38.726447,69,2810.0
1853,24849,-9.29706,38.926275,69,7928.0
1854,20577,-9.263006,38.747367,69,12599.0
1855,7488,-9.113058,38.723061,69,4775.0
1856,17959,-9.453903,38.80944,69,2813.0
1857,27188,-9.349332,38.686071,69,3953.0
1858,573,-9.393294,38.741968,72,2816.0
1859,21377,-9.157326,38.729517,69,2816.0
1860,18433,-9.228419,38.800339,69,2817.0
1861,11222,-9.161025,38.8384,69,2817.0
1862,17990,-9.196012,38.80463,69,2817.0
1863,26219,-9.198131,38.7766,69,2817.0
1864,18620,-9.31168,38.789512,69,2818.0
1865,14501,-9.311369,38.71401,69,2818.0
1866,22667,-9.21356,38.727902,69,5054.0
1867,13540,-9.148086,38.725848,69,11808.0
1868,582,-9.104912,38.867733,71,2822.0
1869,17960,-9.453907,38.809444,69,2823.0
1870,24022,-9.159815,38.785823,69,2825.0
1871,17836,-9.186187,38.784573,69,9711.0
1872,24200,-9.12984,38.72135,69,2826.0
1873,29498,-9.129774,38.762287,69,2828.0
1874,18399,-9.176508,38.756034,69,14574.0
1875,18260,-9.378191,38.847012,69,2831.0
1876,26224,-9.197409,38.790798,69,4094.0
1877,11651,-9.311862,38.935669,69,2833.0
1878,21858,-9.217099,38.74808,69,2833.0
1879,24845,-9.180953,38.702632,69,8894.0
1880,21365,-9.147262,38.736001,69,2838.0
1881,7335,-9.161761,38.775922,69,2839.0
1882,23443,-9.131893,38.742263,69,2839.0
1883,19739,-9.259934,39.081872,89,2840.0
1884,416,-9.192302,38.780379,71,22344.0
1885,10033,-9.113436,38.759068,69,2842.0
1886,14484,-9.3169,38.688566,69,2843.0
1887,23885,-9.188855,38.749388,69,1579.0
1888,4074,-9.431032,38.704345,69,2844.0
1889,4648,-9.3982,38.70342,69,2847.0
1890,18618,-9.311758,38.789681,69,2848.0
1891,23792,-9.117193,38.734362,69,2849.0
1892,4132,-9.116051,38.787004,69,4629.0
1893,14143,-9.295526,38.699905,69,2850.0
1894,29420,-9.192609,38.749317,69,2853.0
1895,10109,-9.153195,38.724796,69,5542.0
1896,23717,-9.124924,38.730258,69,4071.0
1897,518,-9.329922,38.864159,71,4910.0
1898,13123,-9.200213,38.765078,69,2858.0
1899,45425,-9.19641,38.761181,69,2859.0
1900,23632,-9.189595,38.769594,69,2859.0
1901,21291,-9.166542,38.742768,69,5759.0
1902,23241,-9.198634,38.750662,69,2863.0
1903,3895,-9.338075,38.687274,69,2863.0
1904,11255,-9.155413,38.757785,89,13605.0
1905,24518,-9.148358,38.749984,69,2866.0
1906,14446,-9.297879,38.712255,69,2867.0
1907,353,-9.355141,38.70071,71,2869.0
1908,24448,-9.121502,38.770823,69,3562.0
1909,29459,-9.111775,38.743069,69,9289.0
1910,21547,-9.227022,38.790774,69,2871.0
1911,3546,-9.431755,38.717653,89,2874.0
1912,3930,-9.385819,38.704508,69,2875.0
1913,13593,-9.24448,38.726829,69,2875.0
1914,19817,-9.199075,38.765126,69,1133.0
1915,497,-9.441993,38.700702,71,2877.0
1916,20521,-9.0343,38.890272,69,2878.0
1917,27275,-9.371407,38.759983,69,2879.0
1918,32054,-9.229064,38.75342,69,2881.0
1919,2397,-9.39911,38.703824,145,2089.0
1920,17864,-9.296526,38.769048,69,2883.0
1921,25327,-9.172352,38.750017,69,2883.0
1922,21450,-9.249905,38.778062,69,2883.0
1923,9788,-9.303076,38.697598,69,2884.0
1924,13345,-9.305702,38.697537,69,2884.0
1925,17910,-9.3705,38.784097,69,2885.0
1926,11762,-9.20309,38.709945,69,6905.0
1927,32404,-9.365881,38.819448,69,1893.0
1928,9125,-9.106272,38.868292,69,3751.0
1929,24239,-9.094908,38.76057,69,2888.0
1930,25218,-9.380505,38.802462,69,10138.333333
1931,8065,-9.139981,38.756307,69,2890.0
1932,29050,-9.133836,38.743217,69,2891.0
1933,11364,-9.298133,38.767371,69,10791.0
1934,11553,-9.094812,38.765193,69,13174.0
1935,23758,-9.120613,38.716376,69,2893.0
1936,25584,-9.157335,38.765266,69,2895.0
1937,504,-9.178804,38.706565,71,9621.0
1938,23840,-9.20301,38.748957,69,2897.0
1939,444,-9.36124,38.713372,71,2897.0
1940,25026,-9.206432,38.700814,69,2898.0
1941,22913,-9.104785,38.774208,69,2898.0
1942,3573,-9.274537,38.698861,69,937.0
1943,7304,-9.152344,38.70675,69,2899.0
1944,21592,-9.237788,38.761039,69,2900.0
1945,29346,-9.142348,38.710377,69,2903.0
1946,27142,-9.245427,38.78268,69,2903.0
1947,18427,-9.448723,38.802846,69,2903.0
1948,2180,-9.21551,38.734832,69,5077.0
1949,23508,-9.123695,38.739985,69,2905.0
1950,8871,-9.143106,38.705791,69,2906.0
1951,24851,-9.205207,38.75203,69,2906.0
1952,29021,-9.207982,38.780621,69,2909.0
1953,26399,-9.148036,38.745046,69,2911.0
1954,7992,-9.21018,38.711315,69,2912.0
1955,505,-9.161766,38.79787,71,14746.0
1956,27321,-9.289647,38.780062,69,2917.0
1957,19825,-9.314825,39.088442,69,2921.0
1958,18428,-9.448729,38.802848,69,2922.0
1959,12993,-9.108058,38.871386,69,2924.0
1960,26401,-9.105609,38.749891,69,6680.0
1961,11589,-9.332874,38.938277,69,2930.0
1962,29567,-9.14776,38.721748,69,2932.0
1963,21523,-9.227028,38.790882,69,2932.0
1964,23718,-9.229276,38.77913,69,1704.0
1965,13554,-9.104595,38.750885,69,6855.0
1966,29284,-9.149693,38.7264,69,11806.0
1967,24855,-9.205294,38.75207,69,2936.0
1968,21860,-9.16218,38.714561,69,6819.0
1969,45432,-9.220207,38.775799,89,3742.0
1970,14464,-9.293102,38.708921,69,2937.0
1971,21887,-9.21934,38.743398,69,10515.0
1972,24319,-9.276086,38.999087,69,1600.0
1973,26222,-9.207617,38.705572,69,7701.0
1974,11800,-9.334922,38.93679,69,2941.0
1975,14408,-9.283537,38.74646,69,2942.0
1976,27454,-9.38365,38.852838,69,2943.0
1977,23039,-9.138172,38.713767,69,4713.0
1978,47326,-9.136978,38.715757,145,8349.0
1979,23753,-9.165349,38.723237,69,21694.0
1980,20938,-9.204474,38.799694,69,2946.0
1981,22896,-9.136781,38.728054,69,2948.0
1982,2469,-9.161391,38.726366,69,7210.0
1983,21584,-9.237081,38.760651,69,2951.0
1984,7254,-9.154337,38.706765,69,2951.0
1985,32113,-9.1456,38.756696,69,2951.0
1986,14376,-9.244865,38.722603,69,2952.0
1987,7248,-9.097054,38.747808,69,2953.0
1988,17989,-9.172523,38.749598,69,2953.0
1989,23430,-9.136327,38.742496,69,2955.0
1990,317,-9.416465,38.96105,72,9820.0
1991,21239,-9.3412,38.702098,69,2958.0
1992,25406,-9.200827,38.710862,69,2960.0
1993,46228,-9.405668,38.716043,69,2962.0
1994,20946,-9.13009,38.756202,69,2964.0
1995,9076,-9.137682,38.741648,69,2965.0
1996,23361,-9.137672,38.723409,69,2965.0
1997,23757,-9.120612,38.716376,69,2968.0
1998,13726,-9.136105,38.715275,69,2969.0
1999,24241,-9.191733,38.697879,69,2971.0
2000,14346,-9.26799,38.735574,69,2971.0
2001,26284,-9.173509,38.792513,69,2973.0
2002,2493,-9.322304,38.830235,69,37.0
2003,23082,-9.145005,38.706248,69,2975.0
2004,421,-8.989451,38.954225,71,2976.0
2005,23801,-9.117284,38.734644,69,2976.0
2006,11215,-9.162304,38.839779,69,2976.0
2007,2473,-9.306347,38.697304,69,2977.0
2008,20529,-9.061391,38.860087,69,2977.0
2009,9653,-9.113434,38.758762,69,2978.0
2010,27507,-9.374735,38.788831,69,2979.0
2011,8276,-9.143404,38.741539,69,2979.0
2012,27320,-9.28966,38.780053,69,2982.0
2013,18027,-9.137387,38.713825,69,10289.0
2014,23310,-9.166655,38.717362,69,2985.0
2015,27371,-9.293818,38.746731,69,2985.0
2016,21582,-9.440473,38.70622,69,5607.0
2017,21580,-9.096589,38.757763,69,2985.0
2018,21586,-9.304776,38.774819,69,8549.0
2019,2223,-9.233238,38.754129,69,2990.0
2020,24857,-9.205304,38.752078,69,2990.0
2021,14001,-9.306982,38.734249,69,2991.0
2022,29366,-9.29881,38.747024,69,2991.0
2023,11562,-9.19757,38.750216,69,7286.0
2024,11167,-9.224617,38.910125,69,2992.0
2025,26782,-9.314905,38.84052,69,2993.0
2026,23064,-9.208497,38.740851,69,8263.0
2027,7736,-9.184249,38.754944,69,2994.0
2028,572,-9.393295,38.741964,72,2994.0
2029,11602,-9.249113,38.929353,69,2995.0
2030,32575,-9.379799,38.801423,69,2995.0
2031,2350,-9.311777,38.935432,69,4319.0
2032,26186,-9.213517,38.773988,69,3000.0
2033,25049,-9.177308,38.75657,69,3000.0
2034,25555,-9.20249,38.707234,69,3001.0
2035,24516,-9.144578,38.77918,69,3001.0
2036,224,-9.424166,38.715554,71,3005.0
2037,2501,-9.244399,38.722225,69,3005.0
2038,14473,-9.311346,38.697661,69,3006.0
2039,24654,-9.237735,38.762221,69,10790.0
2040,9222,-9.118006,38.776314,69,5139.0
2041,8414,-9.190108,38.747958,69,3008.0
2042,27242,-9.208302,38.709699,69,3299.0
2043,19813,-9.170954,38.722252,69,6184.0
2044,25115,-9.181947,38.742641,69,3009.0
2045,29370,-9.196279,38.753911,69,3011.0
2046,7690,-9.171302,38.718681,69,6756.0
2047,13168,-9.134748,38.737529,145,7821.0
2048,29241,-9.14873,38.748015,69,3012.0
2049,384,-9.249538,38.756572,71,3013.0
2050,25469,-9.151053,38.721996,69,17439.5
2051,4073,-9.165171,38.783043,69,3016.0
2052,24435,-9.172209,38.742331,69,3017.0
2053,8011,-9.330685,38.685777,89,8359.0
2054,25439,-9.200763,38.711096,69,3019.0
2055,4123,-9.329746,38.697298,69,3020.0
2056,3897,-9.306702,38.75449,69,2713.0
2057,11611,-9.133966,38.743598,69,3022.0
2058,32419,-9.10393,38.86784,69,1939.0
2059,18041,-9.345119,38.785211,69,3022.0
2060,14247,-9.159377,38.752605,69,4755.0
2061,23138,-9.128709,38.722108,69,3025.0
2062,7993,-9.16354,38.795999,69,30711.0
2063,23761,-9.116768,38.774076,69,3025.0
2064,8955,-9.117742,38.742219,69,18229.0
2065,23493,-9.134206,38.710056,69,3026.0
2066,25050,-9.177328,38.756583,69,3026.0
2067,9389,-9.21551,38.734832,69,3029.0
2068,7745,-9.225038,38.698363,69,6619.0
2069,26335,-9.187022,38.789742,69,3033.0
2070,14320,-9.156558,38.721534,69,9622.0
2071,596,-9.136287,38.708385,72,17363.0
2072,19826,-9.373558,38.787592,69,1048.0
2073,23947,-9.17263,38.742585,69,3038.0
2074,46345,-9.113993,38.756446,69,3039.0
2075,24759,-9.161911,38.708905,69,3042.0
2076,216,-9.356214,38.690394,71,3043.0
2077,11680,-9.374336,38.970742,69,3044.0
2078,14105,-9.304316,38.744953,69,3044.0
2079,18474,-9.173985,38.708171,69,3046.0
2080,11793,-9.27368,38.994515,69,3047.0
2081,21522,-9.227026,38.790881,69,3050.0
2082,14498,-9.307899,38.714545,69,3051.0
2083,3829,-9.336136,38.69943,69,3052.0
2084,24137,-9.136137,38.708524,69,3052.0
2085,8300,-9.137568,38.740597,69,3053.0
2086,13789,-9.27908,38.73187,69,3054.0
2087,11752,-9.260286,38.96987,69,3055.0
2088,24550,-9.29772,38.711982,69,4543.0
2089,27535,-9.148452,38.725942,69,1139.0
2090,11733,-9.367509,39.039558,69,3057.0
2091,604,-9.127588,38.731409,72,5414.0
2092,21558,-9.3705,38.784097,69,2885.0
2093,23322,-9.114068,38.763018,69,3061.0
2094,397,-9.36627,38.735168,71,3063.0
2095,25512,-9.159007,38.727348,69,3063.0
2096,9192,-9.116722,38.759756,69,3063.0
2097,25462,-9.197403,38.790799,69,4697.0
2098,11565,-9.414064,38.964271,69,3064.0
2099,11727,-9.258141,38.97528,69,3065.0
2100,7522,-9.147738,38.728775,69,749.0
2101,24859,-9.381805,38.804091,69,3147.0
2102,48083,-9.35065,38.777569,145,3070.0
2103,3971,-9.130074,38.762723,69,5083.0
2104,578,-9.12875,38.76786,71,2905.5
2105,21178,-9.144342,38.752822,69,3075.0
2106,24621,-9.149471,38.743577,69,1702.0
2107,25107,-9.154225,38.761781,69,3075.0
2108,21542,-9.233328,38.788445,69,3076.0
2109,18482,-9.376467,38.80243,69,3078.0
2110,257,-9.420792,38.709688,71,3078.0
2111,13145,-9.204308,38.790785,69,3079.0
2112,24126,-9.159514,38.813548,69,6765.0
2113,11608,-9.177054,38.764936,69,12239.0
2114,14226,-9.218627,38.728645,69,3080.0
2115,8398,-9.143779,38.730741,69,3081.0
2116,24829,-9.119244,38.746574,69,3081.0
2117,13148,-9.31135,38.69257,69,2685.5
2118,3580,-9.317854,38.688538,69,5311.0
2119,18743,-9.17742,38.75736,69,2115.0
2120,23202,-9.238696,38.706004,69,9647.0
2121,25415,-9.181788,38.765174,69,3084.0
2122,12992,-9.108053,38.871385,69,3085.0
2123,29995,-9.111352,38.802746,145,3086.0
2124,21201,-9.311358,38.69767,69,3662.0
2125,23853,-9.177339,38.756597,69,3089.0
2126,25106,-9.39714,38.93479,69,9479.0
2127,11701,-9.413639,38.952019,69,3094.0
2128,27174,-9.344845,38.851356,69,3095.0
2129,66,-9.037283,38.899131,180,9313.0
2130,366,-9.324219,38.698015,71,8293.0
2131,8971,-9.169225,38.722506,69,3097.0
2132,17825,-9.322781,38.784075,69,3098.0
2133,13171,-9.341359,38.692061,145,3098.0
2134,14299,-9.273377,38.740223,69,3099.0
2135,14249,-9.235638,38.715839,69,3099.0
2136,14153,-9.296163,38.706953,69,3099.0
2137,32056,-9.207128,38.763881,69,3100.0
2138,21525,-9.22844,38.737505,69,3100.0
2139,7592,-9.388531,38.756387,69,6168.0
2140,21099,-9.144848,38.740568,69,3101.0
2141,27348,-9.197409,38.790798,69,4094.0
2142,24529,-9.185997,38.754068,69,3103.0
2143,4522,-9.417642,38.714688,69,3105.0
2144,24960,-9.195384,38.711759,69,3105.0
2145,11630,-9.327388,38.935318,69,3105.0
2146,23829,-9.140918,38.726213,69,3107.0
2147,7208,-9.201444,38.750634,69,3108.0
2148,27551,-9.407441,38.735382,69,6179.0
2149,32098,-9.251052,38.757851,69,10602.0
2150,12945,-9.110342,38.865996,89,3114.0
2151,3818,-9.254642,39.092661,69,3468.0
2152,13343,-9.237094,38.716445,69,3117.0
2153,10001,-9.136008,38.710654,69,3119.0
2154,11750,-9.163856,38.721278,69,17326.0
2155,598,-9.418429,38.728869,72,3120.0
2156,11450,-9.130726,38.911123,69,3120.0
2157,21638,-9.1303,38.726436,69,3120.0
2158,11189,-9.117575,38.782973,69,3120.0
2159,7841,-9.161753,38.775934,69,3563.0
2160,10781,-9.149117,38.722997,69,7502.0
2161,18505,-9.146435,38.741796,69,3122.0
2162,7824,-9.151876,38.706372,69,3122.0
2163,8508,-9.158667,38.726834,69,3123.0
2164,11401,-9.112888,38.788111,69,3123.0
2165,3556,-9.123462,38.712603,69,3125.0
2166,8395,-9.237453,38.742713,69,2301.0
2167,7247,-9.176061,38.793625,69,3126.0
2168,11198,-9.116759,38.784061,69,3127.0
2169,5848,-9.096819,38.777498,69,3128.0
2170,2264,-9.182971,38.792789,69,10078.0
2171,26246,-9.132816,38.743301,69,3128.0
2172,19755,-9.259435,39.103476,69,3129.0
2173,21143,-9.304816,38.713984,69,4034.0
2174,18418,-9.342538,38.748091,69,3134.0
2175,21278,-9.33953,38.682686,69,10156.0
2176,24420,-9.122379,38.72504,69,3135.0
2177,7209,-9.129581,38.762584,69,3135.0
2178,11453,-9.13398,38.7436,69,6973.0
2179,24535,-9.166131,38.722905,69,3135.0
2180,24222,-9.250405,38.756441,69,9368.0
2181,46303,-9.144246,38.733311,69,3136.0
2182,585,-9.413287,38.708069,71,3138.0
2183,11317,-9.131181,38.732936,69,3140.0
2184,550,-9.161819,38.7276,71,3142.0
2185,23238,-9.14424,38.741834,69,3142.0
2186,29423,-9.335697,38.687371,69,3144.0
2187,17883,-9.381504,38.803957,69,3147.0
2188,17830,-9.381805,38.804091,69,3147.0
2189,10189,-9.225473,38.712802,69,3149.0
2190,23309,-9.166662,38.717363,69,3151.0
2191,29198,-9.175787,38.701431,69,6267.0
2192,23512,-9.115877,38.77705,69,3152.0
2193,22910,-9.179992,38.758259,69,3153.0
2194,18497,-9.376101,38.802442,69,3154.0
2195,21145,-9.325876,38.799888,69,3154.0
2196,7621,-9.1303,38.726436,69,3154.0
2197,14488,-9.271117,38.711105,69,3154.0
2198,8236,-9.123202,38.71337,69,3155.0
2199,19756,-9.104217,38.780636,69,13716.0
2200,26342,-9.191634,38.787696,69,3156.0
2201,29422,-9.11871,38.725375,69,3159.0
2202,14381,-9.095655,38.782209,69,3159.0
2203,14211,-9.379726,38.758412,69,3161.0
2204,11455,-9.13518,38.859738,69,3162.0
2205,27369,-9.433612,38.708781,69,5374.0
2206,23824,-9.166565,38.764573,69,3164.0
2207,13872,-9.418794,38.864108,69,3164.0
2208,13248,-9.197278,38.762993,89,4776.0
2209,19819,-9.301238,39.091321,69,3166.0
2210,9723,-9.319275,38.683924,69,4282.0
2211,14413,-9.339151,38.71232,69,4201.0
2212,32424,-9.159789,38.750003,69,3169.0
2213,25024,-9.129724,38.717173,69,3169.0
2214,2167,-9.125426,38.780491,69,3169.0
2215,25478,-9.114567,38.778334,69,3170.0
2216,8649,-9.318861,38.693892,69,8283.0
2217,23867,-9.201098,38.711744,69,2459.0
2218,24135,-9.102202,38.742125,69,1615.0
2219,11765,-9.112589,38.73408,69,8678.0
2220,24317,-9.117829,38.720462,69,3173.0
2221,22992,-9.139638,38.720506,69,3174.0
2222,26187,-9.213516,38.773988,69,3175.0
2223,27228,-9.320205,38.765641,69,3175.0
2224,25397,-9.418429,38.728869,69,3120.0
2225,24910,-9.155674,38.730071,69,5553.5
2226,17945,-9.375762,38.789519,69,3176.0
2227,11609,-9.373324,38.787879,69,906.0
2228,11751,-9.422425,38.711086,69,4728.0
2229,9835,-9.265223,38.745955,69,5750.0
2230,14380,-9.256496,38.714599,69,3179.0
2231,2385,-9.242996,38.755788,69,3180.0
2232,2307,-9.221834,38.750032,69,3180.0
2233,24587,-9.369858,38.880976,69,1913.5
2234,2479,-9.306708,38.695164,69,3183.5
2235,11716,-9.132477,38.733154,69,3184.0
2236,18507,-9.163423,38.73427,69,5869.0
2237,27313,-9.335515,38.777369,69,5959.0
2238,24562,-9.119793,38.721301,69,3186.0
2239,3894,-9.41477,38.71165,69,3190.0
2240,25705,-9.155674,38.730071,69,3191.0
2241,24463,-9.149785,38.722471,69,9263.0
2242,21062,-9.11765,38.786751,69,10864.0
2243,8135,-9.130507,38.753594,69,3192.0
2244,5907,-9.212193,38.76418,69,3194.0
2245,45181,-9.074641,38.862527,69,3194.0
2246,11612,-9.255029,38.930512,69,3196.0
2247,24217,-9.113259,38.744389,69,3198.0
2248,18340,-9.159149,38.751288,69,4238.0
2249,27156,-9.324551,38.785122,69,3202.0
2250,25329,-9.172362,38.750043,69,3202.0
2251,63,-9.179916,38.795042,180,5446.0
2252,14068,-9.299598,38.736045,69,3204.0
2253,13930,-9.244107,38.730277,69,3205.0
2254,46343,-9.116465,38.765645,69,3205.0
2255,18478,-9.376686,38.802425,69,3206.0
2256,20471,-9.078342,38.873479,69,3210.0
2257,10647,-9.096173,38.753523,69,3211.0
2258,3896,-9.43413,38.701352,69,4130.0
2259,308,-9.1988,38.767153,72,3212.0
2260,14366,-9.229387,38.715048,69,3213.0
2261,8190,-9.104785,38.774208,69,2898.0
2262,3893,-9.41477,38.71165,69,3214.0
2263,11706,-9.417729,39.007208,69,3215.0
2264,29496,-9.119949,38.777393,69,3217.0
2265,23513,-9.115871,38.777048,69,3218.0
2266,11461,-9.160923,38.8101,69,3220.0
2267,8763,-9.20344,38.69732,69,3220.0
2268,24443,-9.129908,38.762664,69,3221.0
2269,29494,-9.119939,38.777383,69,3223.0
2270,24760,-9.161907,38.708892,69,3223.0
2271,34640,-9.138903,38.713683,63,3224.0
2272,8185,-9.137543,38.739343,69,3225.0
2273,24777,-9.139117,38.744332,69,7253.0
2274,19764,-9.257904,39.092862,69,3226.0
2275,21453,-9.252113,38.774104,69,3227.0
2276,306,-9.41457,38.711839,72,3230.0
2277,9191,-9.116724,38.759757,69,3230.0
2278,14210,-9.24231,38.726967,69,17773.0
2279,23077,-9.129914,38.757917,69,3232.0
2280,10188,-9.110431,38.72643,69,3233.0
2281,436,-9.140364,38.729536,71,5888.0
2282,46342,-9.266416,38.744571,69,10169.0
2283,11749,-9.342532,38.795722,69,4878.0
2284,7746,-9.168617,38.761942,69,3237.0
2285,24277,-9.150883,38.761242,69,13437.0
2286,23253,-9.165434,38.783078,69,7260.0
2287,7725,-9.188855,38.749385,69,3241.0
2288,8301,-9.148564,38.736891,69,3241.0
2289,24212,-9.126056,38.753769,69,6855.0
2290,24528,-9.132485,38.712274,69,3242.0
2291,5748,-9.243129,38.723455,69,7179.0
2292,27505,-9.309372,38.694207,69,3245.0
2293,13259,-9.316383,38.685436,69,3245.0
2294,29197,-9.195892,38.775961,69,27364.0
2295,8428,-9.157592,38.73885,69,3248.0
2296,24449,-9.142356,38.710398,69,6137.333333
2297,7523,-9.113433,38.752439,69,3251.0
2298,7430,-9.156903,38.746961,69,3251.0
2299,23447,-9.156872,38.77444,69,3251.0
2300,7555,-9.114967,38.763288,69,3252.0
2301,2155,-9.126838,38.769668,69,3254.0
2302,11642,-9.262079,38.756656,69,13384.0
2303,24236,-9.113444,38.755165,69,3255.0
2304,21678,-9.213561,38.7279,69,3255.0
2305,26206,-9.203391,38.813497,69,3255.0
2306,25581,-9.205836,38.736351,69,8898.0
2307,29106,-9.150926,38.708947,69,3257.0
2308,18486,-9.376279,38.802432,69,3258.0
2309,23913,-9.127671,38.718191,69,3259.0
2310,25638,-9.163558,38.806213,69,3259.0
2311,24249,-9.253633,39.091254,69,3260.0
2312,23762,-9.147808,38.722648,69,3262.0
2313,27279,-9.340857,38.789226,69,3264.0
2314,27215,-9.275641,38.760788,69,3265.0
2315,10264,-9.137102,38.739392,69,2060.0
2316,2143,-9.125088,38.77951,69,3267.0
2317,18825,-9.245258,38.713158,69,7517.0
2318,26202,-9.198447,38.767572,69,3268.0
2319,24220,-9.135072,38.73434,69,3270.0
2320,9868,-9.143979,38.737636,69,3271.0
2321,23626,-9.163566,38.783662,69,3271.0
2322,23917,-9.157198,38.760309,69,3271.0
2323,14322,-9.132053,38.743762,69,30847.0
2324,27529,-9.340823,38.79686,69,3274.0
2325,27219,-9.384675,38.757103,69,3275.0
2326,2512,-9.290889,38.698201,69,3275.0
2327,2166,-9.125424,38.780495,69,3275.0
2328,23893,-9.095867,38.750995,69,3276.0
2329,24398,-9.203092,38.70973,69,4315.0
2330,21362,-9.140364,38.729536,69,5888.0
2331,27218,-9.384674,38.757103,69,3278.0
2332,13014,-9.227616,38.812656,69,3278.0
2333,25113,-9.181936,38.742625,69,3280.0
2334,24601,-9.204244,38.756446,69,3283.0
2335,27502,-9.379981,38.800723,69,3284.0
2336,29495,-9.119946,38.777371,69,3284.0
2337,24970,-9.117838,38.772331,69,3284.0
2338,11473,-9.176414,38.839358,69,3285.0
2339,14494,-9.253255,38.725206,69,3285.0
2340,24950,-9.120556,38.779652,69,3286.0
2341,21513,-9.212318,38.727861,69,3286.0
2342,21443,-9.23957,38.768723,69,3287.0
2343,49211,-9.296561,38.761873,88,3287.0
2344,25234,-9.252581,38.70512,69,7276.0
2345,18763,-9.282595,38.697973,69,3293.0
2346,23593,-9.18481,38.704493,69,3293.0
2347,27278,-9.11366,38.754623,69,4712.0
2348,23070,-9.137289,38.70882,69,3295.0
2349,25394,-9.213595,38.754386,69,14864.0
2350,8386,-9.137962,38.753057,69,3298.0
2351,27118,-9.395316,38.802272,69,3298.0
2352,23976,-9.355861,38.779282,69,22707.0
2353,309,-9.391824,38.744876,72,3304.0
2354,14395,-9.22774,38.699563,69,7127.0
2355,24089,-9.157486,38.766361,69,8784.0
2356,24083,-9.189007,38.770965,69,3309.0
2357,29019,-9.220482,38.757013,69,15040.0
2358,13146,-9.204305,38.790784,69,3310.0
2359,9055,-9.130591,38.753829,69,3310.0
2360,13147,-9.179294,38.843828,69,7042.5
2361,11629,-9.327834,38.936178,69,3311.0
2362,29299,-9.344134,38.753619,69,4229.5
2363,11715,-9.325851,38.951598,69,3313.0
2364,21837,-9.226603,38.744881,69,3314.0
2365,597,-9.392288,38.74422,72,3315.0
2366,10547,-8.982059,38.972437,69,3318.0
2367,3540,-9.106411,38.762875,69,6667.0
2368,17874,-9.381475,38.803999,69,3320.0
2369,11795,-9.332068,38.950747,69,3320.0
2370,23800,-9.117284,38.734645,69,3323.0
2371,27453,-9.383643,38.852652,69,3324.0
2372,21560,-9.213135,38.765304,69,3325.0
2373,34638,-9.134549,38.729082,63,13159.0
2374,23797,-9.138102,38.720824,69,3327.0
2375,21280,-9.142734,38.750533,69,3327.0
2376,13312,-9.163268,38.736969,89,3327.0
2377,14152,-9.296148,38.706955,69,3328.0
2378,11659,-9.264031,38.753415,69,3329.0
2379,8813,-9.139132,38.714276,69,3330.0
